strat,desc,mean_pnl_usd,min_pnl_usd,total_pnl_usd,total_taken,stability,fold_pnl_usd,fold_wr,cfg_json
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl50 t30m,-56.66,-375.19,-226.62,128,0.75,"[122.9, -375.19, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl50 t60m,12.41,-240.64,49.65,128,0.75,"[117.77, -240.64, 40.79, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl50 t90m,10.2,-253.15,40.81,128,0.75,"[110.0, -253.15, 26.93, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl40 t30m,-48.73,-345.01,-194.94,128,0.75,"[124.4, -345.01, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl40 t60m,21.67,-210.46,86.69,128,0.75,"[119.45, -210.46, 45.97, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl40 t90m,20.76,-222.97,83.02,128,0.75,"[116.86, -222.97, 32.11, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl30 t30m,-41.94,-314.83,-167.76,128,0.5,"[154.4, -314.83, -23.06, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl30 t60m,27.93,-180.28,111.72,128,0.75,"[149.63, -180.28, 18.15, 124.22]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/45 act25 sl30 t90m,17.03,-223.08,68.11,128,0.75,"[152.22, -223.08, 4.29, 134.68]","[0.562, 0.0, 0.406, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl50 t30m,-20.58,-268.3,-82.32,128,0.75,"[122.9, -268.3, 47.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl50 t60m,24.64,-214.88,98.59,128,0.75,"[117.77, -214.88, 63.97, 131.72]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl50 t90m,24.79,-231.83,99.17,128,0.75,"[110.0, -231.83, 63.97, 157.02]","[0.562, 0.375, 0.719, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl40 t30m,-12.66,-238.12,-50.64,128,0.75,"[124.4, -238.12, 47.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl40 t60m,33.91,-184.7,135.63,128,0.75,"[119.45, -184.7, 69.15, 131.72]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl40 t90m,35.34,-201.65,141.38,128,0.75,"[116.86, -201.65, 69.15, 157.02]","[0.562, 0.375, 0.719, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl30 t30m,-5.86,-207.94,-23.46,128,0.75,"[154.4, -207.94, 14.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl30 t60m,40.16,-154.52,160.66,128,0.75,"[149.63, -154.52, 41.33, 124.22]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act15 sl30 t90m,36.24,-183.26,144.97,128,0.75,"[152.22, -183.26, 41.33, 134.68]","[0.562, 0.375, 0.719, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl50 t30m,-54.99,-375.19,-219.96,128,0.75,"[122.9, -375.19, 16.59, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl50 t60m,15.56,-240.64,62.25,128,0.75,"[117.77, -240.64, 53.39, 131.72]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl50 t90m,16.82,-253.15,67.26,128,0.75,"[110.0, -253.15, 53.39, 157.02]","[0.562, 0.0, 0.562, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl40 t30m,-47.07,-345.01,-188.28,128,0.75,"[124.4, -345.01, 16.59, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl40 t60m,24.82,-210.46,99.28,128,0.75,"[119.45, -210.46, 58.57, 131.72]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl40 t90m,27.37,-222.97,109.48,128,0.75,"[116.86, -222.97, 58.57, 157.02]","[0.562, 0.0, 0.562, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl30 t30m,-40.28,-314.83,-161.1,128,0.5,"[154.4, -314.83, -16.41, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl30 t60m,31.08,-180.28,124.32,128,0.75,"[149.63, -180.28, 30.74, 124.22]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act20 sl30 t90m,23.64,-223.08,94.57,128,0.75,"[152.22, -223.08, 30.74, 134.68]","[0.562, 0.0, 0.562, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl50 t30m,-56.66,-375.19,-226.62,128,0.75,"[122.9, -375.19, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl50 t60m,12.41,-240.64,49.65,128,0.75,"[117.77, -240.64, 40.79, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl50 t90m,10.2,-253.15,40.81,128,0.75,"[110.0, -253.15, 26.93, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl40 t30m,-48.73,-345.01,-194.94,128,0.75,"[124.4, -345.01, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl40 t60m,21.67,-210.46,86.69,128,0.75,"[119.45, -210.46, 45.97, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl40 t90m,20.76,-222.97,83.02,128,0.75,"[116.86, -222.97, 32.11, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl30 t30m,-41.94,-314.83,-167.76,128,0.5,"[154.4, -314.83, -23.06, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl30 t60m,27.93,-180.28,111.72,128,0.75,"[149.63, -180.28, 18.15, 124.22]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/30/55 act25 sl30 t90m,17.03,-223.08,68.11,128,0.75,"[152.22, -223.08, 4.29, 134.68]","[0.562, 0.0, 0.406, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl50 t30m,-20.58,-268.3,-82.32,128,0.75,"[122.9, -268.3, 47.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl50 t60m,24.64,-214.88,98.59,128,0.75,"[117.77, -214.88, 63.97, 131.72]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl50 t90m,24.79,-231.83,99.17,128,0.75,"[110.0, -231.83, 63.97, 157.02]","[0.562, 0.375, 0.719, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl40 t30m,-12.66,-238.12,-50.64,128,0.75,"[124.4, -238.12, 47.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl40 t60m,33.91,-184.7,135.63,128,0.75,"[119.45, -184.7, 69.15, 131.72]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl40 t90m,35.34,-201.65,141.38,128,0.75,"[116.86, -201.65, 69.15, 157.02]","[0.562, 0.375, 0.719, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl30 t30m,-5.86,-207.94,-23.46,128,0.75,"[154.4, -207.94, 14.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl30 t60m,40.16,-154.52,160.66,128,0.75,"[149.63, -154.52, 41.33, 124.22]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act15 sl30 t90m,36.24,-183.26,144.97,128,0.75,"[152.22, -183.26, 41.33, 134.68]","[0.562, 0.375, 0.719, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl50 t30m,-54.99,-375.19,-219.96,128,0.75,"[122.9, -375.19, 16.59, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl50 t60m,15.56,-240.64,62.25,128,0.75,"[117.77, -240.64, 53.39, 131.72]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl50 t90m,16.82,-253.15,67.26,128,0.75,"[110.0, -253.15, 53.39, 157.02]","[0.562, 0.0, 0.562, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl40 t30m,-47.07,-345.01,-188.28,128,0.75,"[124.4, -345.01, 16.59, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl40 t60m,24.82,-210.46,99.28,128,0.75,"[119.45, -210.46, 58.57, 131.72]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl40 t90m,27.37,-222.97,109.48,128,0.75,"[116.86, -222.97, 58.57, 157.02]","[0.562, 0.0, 0.562, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl30 t30m,-40.28,-314.83,-161.1,128,0.5,"[154.4, -314.83, -16.41, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl30 t60m,31.08,-180.28,124.32,128,0.75,"[149.63, -180.28, 30.74, 124.22]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act20 sl30 t90m,23.64,-223.08,94.57,128,0.75,"[152.22, -223.08, 30.74, 134.68]","[0.562, 0.0, 0.562, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl50 t30m,-56.66,-375.19,-226.62,128,0.75,"[122.9, -375.19, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl50 t60m,12.41,-240.64,49.65,128,0.75,"[117.77, -240.64, 40.79, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl50 t90m,10.2,-253.15,40.81,128,0.75,"[110.0, -253.15, 26.93, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl40 t30m,-48.73,-345.01,-194.94,128,0.75,"[124.4, -345.01, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl40 t60m,21.67,-210.46,86.69,128,0.75,"[119.45, -210.46, 45.97, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl40 t90m,20.76,-222.97,83.02,128,0.75,"[116.86, -222.97, 32.11, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl30 t30m,-41.94,-314.83,-167.76,128,0.5,"[154.4, -314.83, -23.06, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl30 t60m,27.93,-180.28,111.72,128,0.75,"[149.63, -180.28, 18.15, 124.22]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/45 act25 sl30 t90m,17.03,-223.08,68.11,128,0.75,"[152.22, -223.08, 4.29, 134.68]","[0.562, 0.0, 0.406, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl50 t30m,-20.58,-268.3,-82.32,128,0.75,"[122.9, -268.3, 47.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl50 t60m,24.64,-214.88,98.59,128,0.75,"[117.77, -214.88, 63.97, 131.72]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl50 t90m,24.79,-231.83,99.17,128,0.75,"[110.0, -231.83, 63.97, 157.02]","[0.562, 0.375, 0.719, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl40 t30m,-12.66,-238.12,-50.64,128,0.75,"[124.4, -238.12, 47.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl40 t60m,33.91,-184.7,135.63,128,0.75,"[119.45, -184.7, 69.15, 131.72]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl40 t90m,35.34,-201.65,141.38,128,0.75,"[116.86, -201.65, 69.15, 157.02]","[0.562, 0.375, 0.719, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl30 t30m,-5.86,-207.94,-23.46,128,0.75,"[154.4, -207.94, 14.35, 15.73]","[0.688, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl30 t60m,40.16,-154.52,160.66,128,0.75,"[149.63, -154.52, 41.33, 124.22]","[0.562, 0.375, 0.719, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act15 sl30 t90m,36.24,-183.26,144.97,128,0.75,"[152.22, -183.26, 41.33, 134.68]","[0.562, 0.375, 0.719, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl50 t30m,-54.99,-375.19,-219.96,128,0.75,"[122.9, -375.19, 16.59, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 30}"
