strategy,type,mode,filter,horizon,trail_n,sl_n,tp_n,tmo_n,early_exit_n,avg_peak,avg_peak_drop,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,kelly,final_bankroll,max_dd_pct,total_pnl_usd
DTRAIL15_ACT15_SL60,DTRAIL,LAZY_XSLOW,ALL,120,40,14,0,29,0,42.0,34.5,83,38.55421686746988,-3.1207228915662646,-9.93,-0.21198524399529725,-0.06503157216358346,288.46401659395974,60.819031640170465,-211.53598340604026
TP40_SL40,FIXED,FAST_30,ALL,120,0,32,29,22,11,32.1,28.5,83,40.963855421686745,-4.412771084337349,-12.86,-0.5065673399974558,-0.1246328049006653,288.43279446789654,53.29938449938009,-211.56720553210346
TP60_SL40,FIXED,CURRENT,ALL,60,0,35,19,29,7,32.5,29.1,83,37.34939759036144,-4.178915662650602,-19.12,-0.41764837744083766,-0.0961811459961161,288.32098510580687,47.30368341670273,-211.67901489419313
TP50_SL40,FIXED,FAST_30,ALL,120,0,34,25,24,8,38.3,30.8,83,37.34939759036144,-4.276626506024097,-21.48,-0.45052059375706344,-0.10218467692305983,288.29578160348206,53.57347381884357,-211.70421839651794
TRAIL10_TP100_SL60,TRAIL,LAZY_MED,ALL,120,54,14,4,11,13,34.7,29.7,83,43.373493975903614,-4.2626506024096384,-4.45,-0.4444195432510905,-0.1502005752216929,288.23238453972294,59.02958839205531,-211.76761546027706
SCALP_TP10_SL30,SCALP,LAZY_MED,ALL,60,0,25,47,11,36,18.9,19.7,83,59.036144578313255,-4.991807228915662,9.56,-1.101216181441521,-0.5187888228914641,288.21336237852955,46.6569385149214,-211.78663762147045
DTRAIL5_ACT30_SL70,DTRAIL,CURRENT,ALL,60,35,14,0,34,11,30.1,28.7,83,50.602409638554214,-3.9271084337349396,1.08,-0.354600855170793,-0.11989863280403268,288.1726703732167,67.26942011717357,-211.8273296267833
DTRAIL10_ACT5_SL60,DTRAIL,LAZY_STD,ALL,180,53,15,0,15,12,38.5,32.0,83,39.75903614457831,-3.496626506024096,-7.140000000000001,-0.25957442880578413,-0.08956175221310275,288.11316327096347,67.93144045921605,-211.88683672903653
DTRAIL10_ACT5_SL60,DTRAIL,LAZY_STD,ALL,240,53,15,0,15,12,38.5,32.0,83,39.75903614457831,-3.496626506024096,-7.140000000000001,-0.25957442880578413,-0.08956175221310275,288.11316327096347,67.93144045921605,-211.88683672903653
DTRAIL10_ACT5_SL60,DTRAIL,LAZY_STD,ALL,360,53,15,0,15,12,38.5,32.0,83,39.75903614457831,-3.496626506024096,-7.140000000000001,-0.25957442880578413,-0.08956175221310275,288.11316327096347,67.93144045921605,-211.88683672903653
DTRAIL10_ACT10_SL60,DTRAIL,LAZY_STD,ALL,180,53,15,0,15,12,38.5,32.0,83,39.75903614457831,-3.496626506024096,-7.140000000000001,-0.25957442880578413,-0.08956175221310275,288.11316327096347,67.93144045921605,-211.88683672903653
DTRAIL10_ACT10_SL60,DTRAIL,LAZY_STD,ALL,240,53,15,0,15,12,38.5,32.0,83,39.75903614457831,-3.496626506024096,-7.140000000000001,-0.25957442880578413,-0.08956175221310275,288.11316327096347,67.93144045921605,-211.88683672903653
DTRAIL10_ACT10_SL60,DTRAIL,LAZY_STD,ALL,360,53,15,0,15,12,38.5,32.0,83,39.75903614457831,-3.496626506024096,-7.140000000000001,-0.25957442880578413,-0.08956175221310275,288.11316327096347,67.93144045921605,-211.88683672903653
TRAIL15_TP50_SL60,TRAIL,CURRENT,ALL,120,30,18,19,16,15,28.7,27.7,83,44.57831325301205,-4.298072289156626,-1.05,-0.4589606867726464,-0.14743443104167764,287.90114446215756,57.40552238119787,-212.09885553784244
DTRAIL10_ACT5_SL70,DTRAIL,CURRENT,ALL,180,61,12,0,10,20,29.0,27.4,83,51.80722891566265,-4.35433734939759,0.67,-0.4794803764483671,-0.20200074011942504,287.7760708668497,61.34791209763853,-212.2239291331503
DTRAIL10_ACT5_SL70,DTRAIL,CURRENT,ALL,240,61,12,0,10,20,29.0,27.4,83,51.80722891566265,-4.35433734939759,0.67,-0.4794803764483671,-0.20200074011942504,287.7760708668497,61.34791209763853,-212.2239291331503
DTRAIL10_ACT5_SL70,DTRAIL,CURRENT,ALL,360,61,12,0,10,20,29.0,27.4,83,51.80722891566265,-4.35433734939759,0.67,-0.4794803764483671,-0.20200074011942504,287.7760708668497,61.34791209763853,-212.2239291331503
DTRAIL10_ACT10_SL70,DTRAIL,CURRENT,ALL,180,61,12,0,10,20,29.0,27.4,83,51.80722891566265,-4.35433734939759,0.67,-0.4794803764483671,-0.20200074011942504,287.7760708668497,61.34791209763853,-212.2239291331503
DTRAIL10_ACT10_SL70,DTRAIL,CURRENT,ALL,240,61,12,0,10,20,29.0,27.4,83,51.80722891566265,-4.35433734939759,0.67,-0.4794803764483671,-0.20200074011942504,287.7760708668497,61.34791209763853,-212.2239291331503
DTRAIL10_ACT10_SL70,DTRAIL,CURRENT,ALL,360,61,12,0,10,20,29.0,27.4,83,51.80722891566265,-4.35433734939759,0.67,-0.4794803764483671,-0.20200074011942504,287.7760708668497,61.34791209763853,-212.2239291331503
BE15_TP70_SL70,BE,LAZY_STD,ALL,240,0,50,10,23,10,39.4,31.7,83,22.89156626506024,-4.0206024096385535,-0.43,-0.37311229393436435,-0.07343989634887146,287.7044266039223,55.77076923142643,-212.2955733960777
BE15_TP70_SL70,BE,LAZY_STD,ALL,360,0,50,10,23,10,39.4,31.7,83,22.89156626506024,-4.0206024096385535,-0.43,-0.37311229393436435,-0.07343989634887146,287.7044266039223,55.77076923142643,-212.2955733960777
TRAIL10_TP100_SL60,TRAIL,FAST_30,ALL,120,55,15,3,10,14,29.7,27.5,83,46.98795180722892,-4.416506024096385,-1.4000000000000001,-0.5001598600309115,-0.19009771205606446,287.68550056622837,57.05497827080618,-212.31449943377163
DTRAIL8_ACT20_SL50,DTRAIL,FAST_30,ALL,60,42,20,0,21,13,32.2,28.7,83,45.78313253012048,-4.1572289156626505,-1.8499999999999999,-0.3973172281901849,-0.14559209141991686,287.5697072748369,60.58301361551934,-212.4302927251631
TP50_SL30,FIXED,LAZY_MED,ALL,240,0,46,20,17,8,37.6,30.5,83,32.53012048192771,-4.473493975903614,-30.209999999999997,-0.5183540414226856,-0.10594838499811188,287.46488577919104,42.69429315771819,-212.53511422080896
TP50_SL30,FIXED,LAZY_MED,ALL,360,0,46,20,17,8,37.6,30.5,83,32.53012048192771,-4.473493975903614,-30.209999999999997,-0.5183540414226856,-0.10594838499811188,287.46488577919104,42.69429315771819,-212.53511422080896
DTRAIL15_ACT30_SL60,DTRAIL,LAZY_SLOW,ALL,60,25,17,0,41,0,42.0,34.1,83,42.168674698795186,-3.211927710843373,-10.39,-0.2211497104914555,-0.07280829903726505,287.4370550542332,67.65493809836694,-212.5629449457668
TP50_SL40,FIXED,LAZY_STD,ALL,240,0,31,17,35,6,42.6,32.7,83,37.34939759036144,-4.124698795180723,-22.58,-0.3949505527987195,-0.09254428528563435,287.375522854301,53.70447175800417,-212.62447714569902
TP50_SL40,FIXED,LAZY_STD,ALL,360,0,31,17,35,6,42.6,32.7,83,37.34939759036144,-4.124698795180723,-22.58,-0.3949505527987195,-0.09254428528563435,287.375522854301,53.70447175800417,-212.62447714569902
TP30_SL50,FIXED,LAZY_MED,ALL,240,0,26,38,19,14,32.4,28.7,83,50.602409638554214,-4.350963855421686,2.41,-0.47384859841801,-0.14726921806465743,287.35383559830126,52.25287858880003,-212.64616440169874
TP30_SL50,FIXED,LAZY_MED,ALL,360,0,26,38,19,14,32.4,28.7,83,50.602409638554214,-4.350963855421686,2.41,-0.47384859841801,-0.14726921806465743,287.35383559830126,52.25287858880003,-212.64616440169874
DTRAIL15_ACT20_SL50,DTRAIL,FAST_15,ALL,120,45,21,0,17,10,34.9,30.4,83,45.78313253012048,-4.175060240963855,-1.4000000000000001,-0.4005597578047434,-0.15335835861716213,287.3111078553849,52.69245372873021,-212.68889214461512
DTRAIL10_ACT20_SL70,DTRAIL,LAZY_XSLOW,ALL,60,36,9,0,38,0,40.0,33.5,83,40.963855421686745,-3.08144578313253,-9.93,-0.2062304271248393,-0.06616344695988358,287.28191361569634,65.23269386446017,-212.71808638430366
DTRAIL20_ACT5_SL50,DTRAIL,FAST_30,ALL,60,36,22,0,25,3,39.3,32.4,83,39.75903614457831,-3.655180722891566,-8.649999999999999,-0.2815301957700019,-0.09784864800517679,287.2287632227631,62.833571547312125,-212.77123677723688
DTRAIL20_ACT10_SL50,DTRAIL,FAST_30,ALL,60,36,22,0,25,3,39.3,32.4,83,39.75903614457831,-3.655180722891566,-8.649999999999999,-0.2815301957700019,-0.09784864800517679,287.2287632227631,62.833571547312125,-212.77123677723688
DTRAIL20_ACT15_SL50,DTRAIL,FAST_30,ALL,60,36,22,0,25,3,39.3,32.4,83,39.75903614457831,-3.655180722891566,-8.649999999999999,-0.2815301957700019,-0.09784864800517679,287.2287632227631,62.833571547312125,-212.77123677723688
DTRAIL20_ACT20_SL50,DTRAIL,FAST_30,ALL,60,36,22,0,25,3,39.3,32.4,83,39.75903614457831,-3.655180722891566,-8.649999999999999,-0.2815301957700019,-0.09784864800517679,287.2287632227631,62.833571547312125,-212.77123677723688
TRAIL10_TP50_SL70,TRAIL,FAST_15,ALL,240,48,12,13,10,20,26.3,26.2,83,46.98795180722892,-4.371325301204819,-1.48,-0.48241951130334093,-0.17526465929926488,287.2120814874325,58.990338101530796,-212.7879185125675
TRAIL10_TP50_SL70,TRAIL,FAST_15,ALL,360,48,12,13,10,20,26.3,26.2,83,46.98795180722892,-4.371325301204819,-1.48,-0.48241951130334093,-0.17526465929926488,287.2120814874325,58.990338101530796,-212.7879185125675
DTRAIL10_ACT15_SL60,DTRAIL,LAZY_STD,ALL,120,48,17,0,18,10,38.7,32.2,83,43.373493975903614,-3.4865060240963857,-5.54,-0.2561379800776686,-0.09516583279056018,287.1478895222647,69.5094677345041,-212.85211047773532
DTRAIL3_ACT30_SL70,DTRAIL,LAZY_SLOW,ALL,180,36,17,0,30,0,42.4,35.3,83,48.19277108433735,-2.896867469879518,-1.48,-0.18636509669560836,-0.06587869691751191,287.12751945065037,65.15090587129082,-212.87248054934963
DTRAIL3_ACT30_SL70,DTRAIL,LAZY_SLOW,ALL,240,36,17,0,30,0,42.4,35.3,83,48.19277108433735,-2.896867469879518,-1.48,-0.18636509669560836,-0.06587869691751191,287.12751945065037,65.15090587129082,-212.87248054934963
DTRAIL3_ACT30_SL70,DTRAIL,LAZY_SLOW,ALL,360,36,17,0,30,0,42.4,35.3,83,48.19277108433735,-2.896867469879518,-1.48,-0.18636509669560836,-0.06587869691751191,287.12751945065037,65.15090587129082,-212.87248054934963
TRAIL20_TP150_SL50,TRAIL,CURRENT,ALL,240,40,23,3,17,6,36.8,32.1,83,45.78313253012048,-4.023614457831324,-2.4899999999999998,-0.36332003568969745,-0.12757073197799834,287.1108077037397,55.820775897968254,-212.88919229626032
TRAIL20_TP150_SL50,TRAIL,CURRENT,ALL,360,40,23,3,17,6,36.8,32.1,83,45.78313253012048,-4.023614457831324,-2.4899999999999998,-0.36332003568969745,-0.12757073197799834,287.1108077037397,55.820775897968254,-212.88919229626032
BE20_TP70_SL60,BE,LAZY_STD,ALL,120,0,48,10,25,8,40.3,32.2,83,25.301204819277107,-4.0775903614457825,-0.8,-0.38312127979832694,-0.07863266321728724,287.068220315801,52.011083076979304,-212.931779684199
TRAIL5_TP50_SL50,TRAIL,LAZY_STD,ALL,120,55,15,10,3,24,32.8,26.9,83,42.168674698795186,-4.6086746987951805,-3.09,-0.5885654545297743,-0.18098176137178557,286.98920812298957,57.976449129845555,-213.01079187701043
TRAIL5_TP50_SL70,TRAIL,FAST_30,ALL,120,59,10,8,6,29,25.0,24.3,83,50.602409638554214,-4.476626506024096,0.54,-0.524230517961935,-0.21859290252986419,286.85517424522953,62.141196616820714,-213.14482575477047
DTRAIL5_ACT15_SL70,DTRAIL,FAST_30,ALL,180,53,14,0,16,16,31.0,28.7,83,51.80722891566265,-3.92433734939759,2.41,-0.3409557209126315,-0.14144956832813327,286.8530752321428,67.05789279880919,-213.14692476785717
DTRAIL5_ACT15_SL70,DTRAIL,FAST_30,ALL,240,53,14,0,16,16,31.0,28.7,83,51.80722891566265,-3.92433734939759,2.41,-0.3409557209126315,-0.14144956832813327,286.8530752321428,67.05789279880919,-213.14692476785717
DTRAIL5_ACT15_SL70,DTRAIL,FAST_30,ALL,360,53,14,0,16,16,31.0,28.7,83,51.80722891566265,-3.92433734939759,2.41,-0.3409557209126315,-0.14144956832813327,286.8530752321428,67.05789279880919,-213.14692476785717
DTRAIL3_ACT20_SL70,DTRAIL,LAZY_STD,ALL,120,43,15,0,25,11,39.2,32.9,83,46.98795180722892,-3.226987951807229,-1.8499999999999999,-0.2228523984081283,-0.08350365266926435,286.8441512990821,70.66647757357192,-213.1558487009179
BE15_TP100_SL50,BE,CURRENT,ALL,120,0,61,5,17,11,32.9,29.0,83,15.66265060240964,-4.4961445783132525,-0.58,-0.5185163396829918,-0.08740299595967385,286.72841161796936,51.94711621238209,-213.27158838203064
DTRAIL15_ACT5_SL60,DTRAIL,LAZY_FAST,ALL,60,44,16,0,23,2,37.4,31.4,83,39.75903614457831,-3.686385542168675,-5.47,-0.2858239147514369,-0.10566012028728805,286.7235942461286,65.64551384709246,-213.27640575387142
DTRAIL15_ACT10_SL60,DTRAIL,LAZY_FAST,ALL,60,44,16,0,23,2,37.4,31.4,83,39.75903614457831,-3.686385542168675,-5.47,-0.2858239147514369,-0.10566012028728805,286.7235942461286,65.64551384709246,-213.27640575387142
DTRAIL15_ACT15_SL60,DTRAIL,LAZY_FAST,ALL,60,44,16,0,23,2,37.4,31.4,83,39.75903614457831,-3.686385542168675,-5.47,-0.2858239147514369,-0.10566012028728805,286.7235942461286,65.64551384709246,-213.27640575387142
TP50_SL50,FIXED,LAZY_STD,ALL,120,0,28,18,37,6,43.1,33.3,83,39.75903614457831,-4.048674698795179,-9.6,-0.3727250127147823,-0.09578471320436521,286.67079626260016,54.03393891539773,-213.32920373739984
DTRAIL10_ACT15_SL60,DTRAIL,FAST_30,ALL,60,49,15,0,19,13,31.6,28.4,83,46.98795180722892,-4.155542168674699,-1.58,-0.39251625607607965,-0.157691774746836,286.62030871551724,65.37511802219086,-213.37969128448276
DTRAIL15_ACT20_SL60,DTRAIL,LAZY_MED,ALL,120,40,18,0,25,3,41.0,33.7,83,38.55421686746988,-3.42710843373494,-7.88,-0.24644062646470444,-0.08021612103976739,286.4919684049066,61.16547574423389,-213.50803159509343
DTRAIL5_ACT40_SL50,DTRAIL,FAST_30,ALL,120,31,28,0,24,5,35.5,31.3,83,43.373493975903614,-3.8995180722891556,-10.89,-0.33146833535584513,-0.10083729041884931,286.4471203307806,55.44147339693928,-213.5528796692194
TRAIL15_TP150_SL50,TRAIL,LAZY_FAST,ALL,240,46,19,3,15,4,36.6,30.7,83,42.168674698795186,-4.24301204819277,-1.8499999999999999,-0.41748550854525823,-0.15007065865653457,286.4082813308693,57.43148918741067,-213.59171866913073
TRAIL15_TP150_SL50,TRAIL,LAZY_FAST,ALL,360,46,19,3,15,4,36.6,30.7,83,42.168674698795186,-4.24301204819277,-1.8499999999999999,-0.41748550854525823,-0.15007065865653457,286.4082813308693,57.43148918741067,-213.59171866913073
TP50_SL50,FIXED,CURRENT,ALL,60,0,28,27,28,9,31.7,29.1,83,42.168674698795186,-4.140481927710842,-10.16,-0.3974604718050776,-0.10119892979740186,286.3761169392864,58.93853020446856,-213.62388306071358
DTRAIL3_ACT30_SL70,DTRAIL,FAST_15,ALL,180,41,20,0,22,10,33.8,31.3,83,51.80722891566265,-3.390240963855421,2.41,-0.24634987445206188,-0.08972369101213284,286.37334404425593,64.22158866367663,-213.62665595574407
DTRAIL3_ACT30_SL70,DTRAIL,FAST_15,ALL,240,41,20,0,22,10,33.8,31.3,83,51.80722891566265,-3.390240963855421,2.41,-0.24634987445206188,-0.08972369101213284,286.37334404425593,64.22158866367663,-213.62665595574407
DTRAIL3_ACT30_SL70,DTRAIL,FAST_15,ALL,360,41,20,0,22,10,33.8,31.3,83,51.80722891566265,-3.390240963855421,2.41,-0.24634987445206188,-0.08972369101213284,286.37334404425593,64.22158866367663,-213.62665595574407
DTRAIL3_ACT20_SL70,DTRAIL,LAZY_MED,ALL,60,41,13,0,29,14,35.9,31.0,83,43.373493975903614,-3.3975903614457827,-6.52,-0.24324472413539958,-0.08532847765657997,286.3660755641493,70.76024117683171,-213.6339244358507
DTRAIL10_ACT30_SL60,DTRAIL,CURRENT,ALL,60,34,18,0,31,8,32.3,29.5,83,49.39759036144578,-4.173253012048192,-1.58,-0.40512833123262215,-0.1365963927559643,286.21181031411413,65.27102669138492,-213.78818968588587
DTRAIL15_ACT5_SL50,DTRAIL,CURRENT,ALL,120,48,19,0,16,11,33.9,29.8,83,43.373493975903614,-4.276385542168674,-1.31,-0.4224173850351429,-0.16094452873698145,286.18428973599754,54.644465681049226,-213.81571026400246
DTRAIL15_ACT10_SL50,DTRAIL,CURRENT,ALL,120,48,19,0,16,11,33.9,29.8,83,43.373493975903614,-4.276385542168674,-1.31,-0.4224173850351429,-0.16094452873698145,286.18428973599754,54.644465681049226,-213.81571026400246
DTRAIL15_ACT15_SL50,DTRAIL,CURRENT,ALL,120,48,19,0,16,11,33.9,29.8,83,43.373493975903614,-4.276385542168674,-1.31,-0.4224173850351429,-0.16094452873698145,286.18428973599754,54.644465681049226,-213.81571026400246
DTRAIL20_ACT30_SL60,DTRAIL,LAZY_FAST,ALL,60,29,18,0,36,0,40.7,33.4,83,40.963855421686745,-3.459397590361446,-8.82,-0.25018730519270277,-0.08620666970022445,286.0824845577272,66.09126912186302,-213.91751544227282
TRAIL15_TP150_SL50,TRAIL,LAZY_MED,ALL,120,43,18,3,19,6,36.5,31.2,83,36.144578313253014,-4.113975903614457,-8.129999999999999,-0.37886256707410043,-0.11129481947484421,286.0586649304921,56.17982159376466,-213.9413350695079
DTRAIL10_ACT15_SL70,DTRAIL,LAZY_MED,ALL,180,49,13,0,21,9,38.2,32.4,83,44.57831325301205,-3.4198795180722894,-6.52,-0.24521511604064702,-0.0926925611625985,286.04870928958644,68.54862626756166,-213.95129071041356
DTRAIL10_ACT15_SL70,DTRAIL,LAZY_MED,ALL,240,49,13,0,21,9,38.2,32.4,83,44.57831325301205,-3.4198795180722894,-6.52,-0.24521511604064702,-0.0926925611625985,286.04870928958644,68.54862626756166,-213.95129071041356
DTRAIL10_ACT15_SL70,DTRAIL,LAZY_MED,ALL,360,49,13,0,21,9,38.2,32.4,83,44.57831325301205,-3.4198795180722894,-6.52,-0.24521511604064702,-0.0926925611625985,286.04870928958644,68.54862626756166,-213.95129071041356
TP80_SL40,FIXED,FAST_30,ALL,120,0,37,16,30,4,43.2,33.8,83,32.53012048192771,-3.9890361445783133,-22.759999999999998,-0.35251367798129746,-0.07389993063379674,286.02790854644564,44.52500283254506,-213.97209145355436
BE15_TP50_SL70,BE,FAST_15,ALL,240,0,48,19,16,15,29.2,28.0,83,27.710843373493976,-4.295542168674698,-0.41000000000000003,-0.44497824308018863,-0.10207615601057779,285.9717418341542,58.121695141387065,-214.02825816584578
BE15_TP50_SL70,BE,FAST_15,ALL,360,0,48,19,16,15,29.2,28.0,83,27.710843373493976,-4.295542168674698,-0.41000000000000003,-0.44497824308018863,-0.10207615601057779,285.9717418341542,58.121695141387065,-214.02825816584578
DTRAIL8_ACT15_SL70,DTRAIL,LAZY_MED,ALL,60,47,11,0,25,15,35.5,30.6,83,43.373493975903614,-3.523493975903614,-8.129999999999999,-0.259263166350886,-0.09712168992958164,285.94211396230975,68.33007620138251,-214.05788603769025
DTRAIL10_ACT20_SL60,DTRAIL,CURRENT,ALL,180,47,18,0,18,15,31.2,29.0,83,53.01204819277109,-4.32289156626506,3.36,-0.45006893272725806,-0.1704854697723922,285.8143066972481,59.64037892076336,-214.18569330275187
DTRAIL10_ACT20_SL60,DTRAIL,CURRENT,ALL,240,47,18,0,18,15,31.2,29.0,83,53.01204819277109,-4.32289156626506,3.36,-0.45006893272725806,-0.1704854697723922,285.8143066972481,59.64037892076336,-214.18569330275187
DTRAIL10_ACT20_SL60,DTRAIL,CURRENT,ALL,360,47,18,0,18,15,31.2,29.0,83,53.01204819277109,-4.32289156626506,3.36,-0.45006893272725806,-0.1704854697723922,285.8143066972481,59.64037892076336,-214.18569330275187
TRAIL20_TP100_SL50,TRAIL,FAST_15,ALL,120,37,23,5,18,5,35.7,31.4,83,45.78313253012048,-4.283012048192771,-1.58,-0.4314086532808282,-0.14495151300415504,285.7732019144233,50.71892048806429,-214.22679808557672
TRAIL10_TP50_SL50,TRAIL,LAZY_MED,ALL,120,48,14,11,10,16,33.1,28.2,83,43.373493975903614,-4.681084337349397,-4.45,-0.6107445834267772,-0.19880733338592366,285.6098365282921,53.17134286480075,-214.39016347170792
DTRAIL15_ACT30_SL50,DTRAIL,FAST_15,ALL,120,38,25,0,20,4,37.5,32.1,83,48.19277108433735,-4.048674698795179,-1.4000000000000001,-0.359630917001645,-0.13268252929131474,285.5974567833307,54.276330345223165,-214.4025432166693
TRAIL15_TP70_SL50,TRAIL,FAST_15,ALL,120,40,19,9,15,11,29.9,28.1,83,43.373493975903614,-4.519036144578313,-1.4000000000000001,-0.5211669053081384,-0.17487402042869943,285.5832958682497,49.02809351531749,-214.4167041317503
TRAIL10_TP150_SL70,TRAIL,LAZY_SLOW,ALL,120,52,10,3,18,0,38.0,31.4,83,39.75903614457831,-3.9553012048192766,-3.6999999999999997,-0.34286168092196795,-0.11012439549380809,285.515748897017,61.9196727472676,-214.48425110298302
DTRAIL10_ACT5_SL60,DTRAIL,FAST_30,ALL,180,59,15,0,9,14,31.5,28.4,83,45.78313253012048,-4.255542168674699,-1.78,-0.41365194428605395,-0.16764003028066582,285.50575938063633,61.56587772907057,-214.49424061936367
DTRAIL10_ACT5_SL60,DTRAIL,FAST_30,ALL,240,59,15,0,9,14,31.5,28.4,83,45.78313253012048,-4.255542168674699,-1.78,-0.41365194428605395,-0.16764003028066582,285.50575938063633,61.56587772907057,-214.49424061936367
DTRAIL10_ACT5_SL60,DTRAIL,FAST_30,ALL,360,59,15,0,9,14,31.5,28.4,83,45.78313253012048,-4.255542168674699,-1.78,-0.41365194428605395,-0.16764003028066582,285.50575938063633,61.56587772907057,-214.49424061936367
DTRAIL10_ACT10_SL60,DTRAIL,FAST_30,ALL,180,59,15,0,9,14,31.5,28.4,83,45.78313253012048,-4.255542168674699,-1.78,-0.41365194428605395,-0.16764003028066582,285.50575938063633,61.56587772907057,-214.49424061936367
DTRAIL10_ACT10_SL60,DTRAIL,FAST_30,ALL,240,59,15,0,9,14,31.5,28.4,83,45.78313253012048,-4.255542168674699,-1.78,-0.41365194428605395,-0.16764003028066582,285.50575938063633,61.56587772907057,-214.49424061936367
DTRAIL10_ACT10_SL60,DTRAIL,FAST_30,ALL,360,59,15,0,9,14,31.5,28.4,83,45.78313253012048,-4.255542168674699,-1.78,-0.41365194428605395,-0.16764003028066582,285.50575938063633,61.56587772907057,-214.49424061936367
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_FAST,ALL,180,45,15,0,23,5,38.3,32.4,83,48.19277108433735,-3.509397590361446,-1.35,-0.2567427906268573,-0.10452023648744113,285.20422177251777,67.37726948157936,-214.79577822748223
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_FAST,ALL,240,45,15,0,23,5,38.3,32.4,83,48.19277108433735,-3.509397590361446,-1.35,-0.2567427906268573,-0.10452023648744113,285.20422177251777,67.37726948157936,-214.79577822748223
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_FAST,ALL,360,45,15,0,23,5,38.3,32.4,83,48.19277108433735,-3.509397590361446,-1.35,-0.2567427906268573,-0.10452023648744113,285.20422177251777,67.37726948157936,-214.79577822748223
TRAIL20_TP50_SL50,TRAIL,FAST_15,ALL,240,24,23,21,15,9,31.4,29.2,83,45.78313253012048,-4.397951807228915,-2.31,-0.4701503841906541,-0.1442934948538685,285.16100673624965,56.49995484159101,-214.83899326375035
TRAIL20_TP50_SL50,TRAIL,FAST_15,ALL,360,24,23,21,15,9,31.4,29.2,83,45.78313253012048,-4.397951807228915,-2.31,-0.4701503841906541,-0.1442934948538685,285.16100673624965,56.49995484159101,-214.83899326375035
BE10_TP70_SL70,BE,FAST_30,ALL,120,0,58,10,15,13,33.9,28.8,83,15.66265060240964,-4.4244578313253005,-0.58,-0.48045968366896924,-0.07796401464890396,285.065081671342,50.259740684910135,-214.934918328658
TP30_SL30,FIXED,LAZY_XSLOW,ALL,120,0,36,22,25,3,36.2,29.3,83,40.963855421686745,-4.509879518072289,-19.29,-0.5100400666394495,-0.14087417416759251,285.0262212036948,54.26684610183459,-214.97377879630523
TP40_SL50,FIXED,LAZY_STD,ALL,60,0,23,21,39,10,35.4,30.1,83,42.168674698795186,-4.288795180722891,-9.3,-0.4305445525108525,-0.11514250640522605,284.9951904101994,56.3825178199764,-215.00480958980057
DTRAIL10_ACT20_SL60,DTRAIL,FAST_15,ALL,60,44,16,0,23,14,32.2,29.2,83,46.98795180722892,-4.126746987951807,-1.68,-0.3766903551693831,-0.14099637531439319,284.9747543634549,63.07797961789072,-215.0252456365451
BE15_TP50_SL60,BE,LAZY_SLOW,ALL,240,0,51,14,18,0,39.8,30.8,83,25.301204819277107,-4.470000000000001,-0.41000000000000003,-0.49779300244716185,-0.1108486945431787,284.934487667008,55.34269655956018,-215.065512332992
BE15_TP50_SL60,BE,LAZY_SLOW,ALL,360,0,51,14,18,0,39.8,30.8,83,25.301204819277107,-4.470000000000001,-0.41000000000000003,-0.49779300244716185,-0.1108486945431787,284.934487667008,55.34269655956018,-215.065512332992
BE10_TP70_SL70,BE,FAST_15,ALL,120,0,58,10,15,14,29.2,27.7,83,15.66265060240964,-4.432530120481927,-0.58,-0.48162764999524316,-0.07810625762963752,284.8579258774861,50.15305798812145,-215.14207412251392
DTRAIL5_ACT30_SL70,DTRAIL,LAZY_SLOW,ALL,120,34,17,0,32,0,42.6,35.3,83,46.98795180722892,-3.061204819277108,-1.58,-0.20099325595562476,-0.07025491540939838,284.83839212250126,67.01310055258006,-215.16160787749874
BE10_TP50_SL70,BE,LAZY_FAST,ALL,240,0,55,14,14,8,34.8,28.9,83,20.481927710843372,-4.533855421686747,-0.5,-0.5266774608577205,-0.10399733133009686,284.83838211269097,52.91084208049629,-215.16161788730903
BE10_TP50_SL70,BE,LAZY_FAST,ALL,360,0,55,14,14,8,34.8,28.9,83,20.481927710843372,-4.533855421686747,-0.5,-0.5266774608577205,-0.10399733133009686,284.83838211269097,52.91084208049629,-215.16161788730903
TRAIL15_TP50_SL50,TRAIL,FAST_15,ALL,240,34,19,16,14,14,28.7,27.4,83,43.373493975903614,-4.580722891566264,-1.48,-0.5432274392714525,-0.1723227972918256,284.77631625750394,57.867835322934766,-215.22368374249606
TRAIL15_TP50_SL50,TRAIL,FAST_15,ALL,360,34,19,16,14,14,28.7,27.4,83,43.373493975903614,-4.580722891566264,-1.48,-0.5432274392714525,-0.1723227972918256,284.77631625750394,57.867835322934766,-215.22368374249606
DTRAIL10_ACT40_SL50,DTRAIL,CURRENT,ALL,120,32,27,0,24,8,34.7,31.0,83,45.78313253012048,-4.246144578313252,-10.26,-0.4150958215512478,-0.12214126292610655,284.70146289617946,55.30041308608033,-215.29853710382054
TP40_SL40,FIXED,LAZY_SLOW,ALL,60,0,29,19,35,1,38.4,30.7,83,40.963855421686745,-4.360120481927711,-13.84,-0.446860717370084,-0.12265972991903074,284.6374210667403,53.127427462569635,-215.36257893325973
