rank,name,whitelist,type,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,max_dd_pct,kelly,final_bankroll,total_pnl_usd
5320,TD_T2W_8to20_ACT10_SL70_240m,NO,DYNAMIC_TRAIL,94,79.7872340425532,-2.5019634704334344,6.1670540391595585,-0.3184603664199645,6.922473512532084,-0.21983506415777287,476.4815433779259,-23.518456622074098
5321,BE15_TP70_SL70_60m,NO,BE,94,14.893617021276595,-2.5052127659574466,-0.65,-0.2756498326576554,7.430377823513867,-0.039508610414657946,476.45100000000065,-23.548999999999353
5322,BE15_TP50_SL60_240m,NO,BE,94,22.340425531914892,-2.5052127659574466,-0.5950000000000001,-0.2751718938927248,9.044812130366063,-0.05271172883905417,476.4510000000005,-23.548999999999523
5323,CTX_2SEG_100K_t1_to0_a0_SL50,NO,CONTEXTUAL,94,64.8936170212766,-2.506216906689508,11.17505441131128,-0.28419287158469975,8.109240633350542,-0.1178396348620635,476.4415610771188,-23.55843892288118
5324,CTX_2SEG_100K_t1_to2_a0_SL50,NO,CONTEXTUAL,94,64.8936170212766,-2.506216906689508,11.17505441131128,-0.28419287158469975,8.109240633350542,-0.1178396348620635,476.4415610771188,-23.55843892288118
5325,GTHYBRID_ACT20_SL50_240m,NO,DYNAMIC_TRAIL,94,62.76595744680851,-2.5062559200524017,15.146098999843648,-0.26964036721339385,9.984173278033944,-0.10504557370371481,476.4411943515077,-23.558805648492296
5326,TP80_SL20_120m,NO,FIXED,94,20.212765957446805,-2.509018730120303,-20.24,-0.2725793326810013,7.4386908581415865,-0.03751959502591701,476.4152239368693,-23.584776063130676
5327,CTX_2SEG_100K_t3_to1_a1_SL50,NO,CONTEXTUAL,94,67.02127659574468,-2.5122179826695423,12.274225793078896,-0.28251694990673615,7.553713845336704,-0.12168347209004193,476.3851509629064,-23.61484903709362
5328,TD_W2T_12to8_ACT25_SL50_120m,NO,DYNAMIC_TRAIL,94,63.829787234042556,-2.5161122019276987,11.217070540794472,-0.29262356740366896,9.337982166224101,-0.12095571294751373,476.3485453018799,-23.65145469812012
5329,TD_T2W_3to15_ACT30_SL40_60m,NO,DYNAMIC_TRAIL,94,47.87234042553192,-2.5229194491838047,-4.604727652780882,-0.2663132305920052,11.020198207698646,-0.07599115447341626,476.28455717767224,-23.71544282232776
5330,TD_T2W_12to20_ACT15_SL50_360m,NO,DYNAMIC_TRAIL,94,74.46808510638297,-2.5284661561415094,5.238380553235345,-0.35109436963701546,7.717699840017533,-0.20834262607171428,476.23241813227,-23.767581867729973
5331,BE10_TP70_SL60_360m,NO,BE,94,11.702127659574469,-2.5328723404255316,-0.54,-0.2902627547892896,8.225806133342207,-0.03632020928508409,476.1910000000006,-23.8089999999994
5332,TP100_SL50_60m,NO,FIXED,94,39.361702127659576,-2.5337189665839057,-15.955,-0.18756679670503684,14.93286344323774,-0.04726538473617392,476.1830417141117,-23.81695828588829
5333,TD_W2T_12to8_ACT15_SL70_60m,NO,DYNAMIC_TRAIL,94,74.46808510638297,-2.5347905793997807,6.096659759008505,-0.324034611435534,6.7973381220357,-0.19586641786278314,476.17296855364214,-23.827031446357864
5334,TRAIL10_TP30_SL70_60m,NO,TRAIL,94,55.319148936170215,-2.5355319148936166,2.325,-0.33744761647646004,7.7203870037920455,-0.14128856123627587,476.1660000000003,-23.83399999999972
5335,TD_T2W_12to15_ACT15_SL50_480m,NO,DYNAMIC_TRAIL,94,76.59574468085107,-2.5436292942574656,5.409033278775266,-0.354200802338043,7.700033369739891,-0.2168264213458586,476.08988463397986,-23.910115366020136
5336,TP120_SL30_30m,NO,FIXED,94,38.297872340425535,-2.5436883612415935,-21.99,-0.26052233145412856,8.255509913989709,-0.07008514540995603,476.0893294043288,-23.910670595671206
5337,TD_T2W_8to15_ACT25_SL70_120m,NO,DYNAMIC_TRAIL,94,64.8936170212766,-2.5445999074387458,15.442364624916538,-0.24128121708627825,11.382151750975925,-0.10085221691979607,476.0807608700761,-23.91923912992388
5338,TD_W2T_12to5_ACT15_SL40_120m,NO,DYNAMIC_TRAIL,94,70.2127659574468,-2.546257390697688,5.3983020422710855,-0.38275950043451373,6.401701335179186,-0.19962212165421966,476.0651805274419,-23.934819472558104
5339,TD_W2T_12to3_ACT15_SL70_120m,NO,DYNAMIC_TRAIL,94,76.59574468085107,-2.5501769170884896,6.602504905688978,-0.3100883098620731,6.8665987114346825,-0.19430022022986926,476.0283369793682,-23.97166302063181
5340,TD_T2W_12to15_ACT10_SL60_120m,NO,DYNAMIC_TRAIL,94,65.95744680851064,-2.552590557695427,2.889963992054223,-0.39071648755293453,6.599828546317707,-0.23709149212894953,476.00564875766315,-23.994351242336847
